,route_id,stop_name_1,stop_name_2
17386,30805.000011.103:30805,MORGES,RENENS VD
17387,30805.000011.103:30805,RENENS VD,LAUSANNE
17388,30805.000011.103:30805,LAUSANNE,PALEZIEUX
17389,30805.000011.103:30805,PALEZIEUX,VEVEY
17390,30805.000011.103:30805,VEVEY,MONTREUX
17391,30805.000011.103:30805,MONTREUX,AIGLE
17392,30805.000011.103:30805,AIGLE,BEX
17393,30805.000011.103:30805,BEX,ST-MAURICE
17394,30807.000011.102:30807,GENEVE,LAUSANNE
17395,30807.000011.102:30807,LAUSANNE,PALEZIEUX
17396,30807.000011.102:30807,PALEZIEUX,VEVEY
17397,30807.000011.102:30807,VEVEY,MONTREUX
17398,30807.000011.102:30807,MONTREUX,VILLENEUVE VD
17399,30807.000011.102:30807,VILLENEUVE VD,AIGLE
17400,30807.000011.102:30807,AIGLE,BEX
17401,30807.000011.102:30807,BEX,ST-MAURICE
17402,30809.000011.102:30809,GENEVE-AEROPORT,GENEVE
17403,30809.000011.102:30809,GENEVE,LAUSANNE
17404,30809.000011.102:30809,LAUSANNE,PALEZIEUX
17405,30809.000011.102:30809,PALEZIEUX,VEVEY
17406,30809.000011.102:30809,VEVEY,MONTREUX
17407,30809.000011.102:30809,MONTREUX,AIGLE
17408,30809.000011.102:30809,AIGLE,BEX
17409,30809.000011.102:30809,BEX,ST-MAURICE
17410,30809.000033.101:30809,SPIEZ,LATTIGEN BEI SPIEZ
17411,30809.000033.101:30809,LATTIGEN BEI SPIEZ,EIFELD
17412,30809.000033.101:30809,EIFELD,WIMMIS
17413,30818.000011.101:8,RAPPERSWIL SG,DAMM
17414,30818.000011.101:8,DAMM,PFAFFIKON SZ
17415,30818.000011.101:8,PFAFFIKON SZ,FREIENBACH SBB
17416,30818.000011.101:8,FREIENBACH SBB,BACH SZ
17417,30818.000011.101:8,BACH SZ,RICHTERSWIL
17418,30818.000011.101:8,RICHTERSWIL,WADENSWIL
17419,30818.000011.101:8,WADENSWIL,AU ZH
17420,30818.000011.101:8,AU ZH,HORGEN
17421,30818.000011.101:8,HORGEN,OBERRIEDEN
17422,30818.000011.101:8,OBERRIEDEN,THALWIL
17423,30818.000011.101:8,THALWIL,RUSCHLIKON
17424,30818.000011.101:8,RUSCHLIKON,KILCHBERG ZH
17425,30818.000011.101:8,KILCHBERG ZH,ZURICH WOLLISHOFEN
17426,30819.000011.101:8,ZURICH WOLLISHOFEN,KILCHBERG ZH
17427,30819.000011.101:8,KILCHBERG ZH,RUSCHLIKON
17428,30819.000011.101:8,RUSCHLIKON,THALWIL
17429,30819.000011.101:8,THALWIL,OBERRIEDEN
17430,30819.000011.101:8,OBERRIEDEN,HORGEN
17431,30819.000011.101:8,HORGEN,AU ZH
17432,30819.000011.101:8,AU ZH,WADENSWIL
17433,30819.000011.101:8,WADENSWIL,RICHTERSWIL
17434,30819.000011.101:8,RICHTERSWIL,BACH SZ
17435,30819.000011.101:8,BACH SZ,FREIENBACH SBB
17436,30819.000011.101:8,FREIENBACH SBB,PFAFFIKON SZ
17437,30819.000011.101:8,PFAFFIKON SZ,ALTENDORF
17438,30819.000011.101:8,ALTENDORF,LACHEN SZ
17439,30819.000011.101:8,LACHEN SZ,SIEBNEN-WANGEN
17440,30819.000011.101:8,SIEBNEN-WANGEN,SCHUBELBACH-BUTTIKON
17441,30819.000011.101:8,SCHUBELBACH-BUTTIKON,REICHENBURG
17442,30819.000011.101:8,REICHENBURG,BILTEN
17443,30819.000011.101:8,BILTEN,ZIEGELBRUCKE
17444,30839.000033.101:30839,SPIEZ,WIMMIS
17445,30840.000011.106:30840,RENENS VD,MORGES
17446,30840.000011.106:30840,MORGES,NYON
17447,30840.000011.106:30840,NYON,GENEVE
17448,30840.000011.108:90,BRIG,VISP
17449,30840.000011.108:90,VISP,SIERRE/SIDERS
17450,30840.000011.108:90,SIERRE/SIDERS,SION
17451,30840.000011.108:90,SION,MARTIGNY
17452,30840.000011.108:90,MARTIGNY,ST-MAURICE
17453,30840.000011.108:90,ST-MAURICE,AIGLE
17454,30840.000011.108:90,AIGLE,MONTREUX
17455,30840.000011.108:90,MONTREUX,VEVEY
17456,30840.000011.108:90,VEVEY,PALEZIEUX
17457,30840.000011.108:90,PALEZIEUX,LAUSANNE
17458,30841.000011.111:30841,GENEVE-AEROPORT,GENEVE
17459,30841.000011.111:30841,GENEVE,NYON
17460,30841.000011.111:30841,NYON,MORGES
17461,30841.000011.111:30841,MORGES,LAUSANNE
17462,30841.000011.111:30841,LAUSANNE,PALEZIEUX
17463,30841.000011.111:30841,PALEZIEUX,VEVEY
17464,30841.000011.111:30841,VEVEY,MONTREUX
17465,30841.000011.111:30841,MONTREUX,VILLENEUVE VD
17466,30841.000011.111:30841,VILLENEUVE VD,AIGLE
17467,30841.000011.111:30841,AIGLE,BEX
17468,30841.000011.111:30841,BEX,ST-MAURICE
17469,30841.000011.111:30841,ST-MAURICE,MARTIGNY
17470,30841.000011.111:30841,MARTIGNY,SION
17471,30841.000011.111:30841,SION,SIERRE/SIDERS
17472,30841.000011.111:30841,SIERRE/SIDERS,LEUK
17473,30841.000011.111:30841,LEUK,VISP
17474,30841.000011.111:30841,VISP,BRIG
17475,30842.000011.107:8,ZURICH HB,OLTEN
17476,30842.000011.107:8,OLTEN,OSTERMUNDIGEN
17477,30843.000011.108:8,BERN,BAHN-2000-STRECKE
17478,30843.000011.108:8,BAHN-2000-STRECKE,ZOFINGEN
17479,30843.000011.108:8,ZOFINGEN,LENZBURG
17480,30843.000011.108:8,LENZBURG,ZURICH HB
17481,30844.000011.109:8,ZURICH HB,ZOFINGEN
17482,30844.000011.109:8,ZOFINGEN,BAHN-2000-STRECKE
17483,30844.000011.109:8,BAHN-2000-STRECKE,BERN
17484,30879.000065.103:8,STEIN AM RHEIN,ETZWILEN
17485,30879.000065.103:8,ETZWILEN,SCHLATTINGEN
17486,30879.000065.103:8,SCHLATTINGEN,DIESSENHOFEN
17487,30879.000065.103:8,DIESSENHOFEN,ST. KATHARINENTAL
17488,30879.000065.103:8,ST. KATHARINENTAL,SCHLATT TG
17489,30879.000065.103:8,SCHLATT TG,LANGWIESEN
17490,30879.000065.103:8,LANGWIESEN,FEUERTHALEN
17491,30879.000065.103:8,FEUERTHALEN,SCHAFFHAUSEN
17492,30890.000011.103:90,BRIG,VISP
17493,30890.000011.103:90,VISP,SIERRE/SIDERS
17494,30890.000011.103:90,SIERRE/SIDERS,SION
17495,30890.000011.103:90,SION,MARTIGNY
17496,30890.000011.103:90,MARTIGNY,ST-MAURICE
17497,30890.000011.103:90,ST-MAURICE,AIGLE
17498,30890.000011.103:90,AIGLE,MONTREUX
17499,30890.000011.103:90,MONTREUX,VEVEY
17500,30890.000011.103:90,VEVEY,LAUSANNE
17501,30890.000011.103:90,LAUSANNE,RENENS VD
17502,30890.000011.103:90,RENENS VD,MORGES
17503,30890.000011.103:90,MORGES,ALLAMAN
17504,30890.000011.103:90,ALLAMAN,ROLLE
17505,30890.000011.103:90,ROLLE,GLAND
17506,30890.000011.103:90,GLAND,NYON
17507,30890.000011.103:90,NYON,COPPET
17508,30890.000011.103:90,COPPET,GENEVE
17509,30894.000011.101:29,BADEN,TURGI
17510,30894.000011.101:29,TURGI,BRUGG AG
17511,30894.000011.101:29,BRUGG AG,SCHINZNACH BAD
17512,30894.000011.101:29,SCHINZNACH BAD,HOLDERBANK AG
17513,30894.000011.101:29,HOLDERBANK AG,WILDEGG
17514,30894.000011.101:29,WILDEGG,RUPPERSWIL
17515,30894.000011.101:29,RUPPERSWIL,AARAU
17516,30894.000011.101:29,AARAU,DULLIKEN
17517,30894.000011.101:29,DULLIKEN,OLTEN
17518,30912.000086.101:LUZERN-INTERLAKEN EXPRESS,BRUNIG-HASLIBERG,MEIRINGEN
17519,30912.000086.101:LUZERN-INTERLAKEN EXPRESS,MEIRINGEN,BRIENZWILER
17520,30912.000086.101:LUZERN-INTERLAKEN EXPRESS,BRIENZWILER,BRIENZ
17521,30912.000086.101:LUZERN-INTERLAKEN EXPRESS,BRIENZ,BRIENZ WEST
17522,30912.000086.101:LUZERN-INTERLAKEN EXPRESS,BRIENZ WEST,EBLIGEN
17523,30912.000086.101:LUZERN-INTERLAKEN EXPRESS,EBLIGEN,OBERRIED AM BRIENZERSEE
17524,30912.000086.101:LUZERN-INTERLAKEN EXPRESS,OBERRIED AM BRIENZERSEE,INTERLAKEN OST
17525,30912.000086.102:LUZERN-INTERLAKEN EXPRESS,ALPNACHSTAD,ALPNACH DORF
17526,30912.000086.102:LUZERN-INTERLAKEN EXPRESS,ALPNACH DORF,SARNEN NORD
17527,30912.000086.102:LUZERN-INTERLAKEN EXPRESS,SARNEN NORD,SARNEN
17528,30915.000086.101:LUZERN-INTERLAKEN EXPRESS,INTERLAKEN OST,OBERRIED AM BRIENZERSEE
17529,30915.000086.101:LUZERN-INTERLAKEN EXPRESS,OBERRIED AM BRIENZERSEE,BRIENZ
17530,30915.000086.101:LUZERN-INTERLAKEN EXPRESS,BRIENZ,MEIRINGEN
17531,30915.000086.101:LUZERN-INTERLAKEN EXPRESS,MEIRINGEN,BRUNIG-HASLIBERG
17532,30920.000011.101:11,SEUZACH,REUTLINGEN
17533,30920.000011.101:11,REUTLINGEN,WINTERTHUR WALLRUTI
17534,30920.000011.101:11,WINTERTHUR WALLRUTI,OBERWINTERTHUR
17535,30920.000011.101:11,OBERWINTERTHUR,WINTERTHUR
17536,30920.000011.101:11,WINTERTHUR,STETTBACH
17537,30920.000011.101:11,STETTBACH,ZURICH STADELHOFEN
17538,30920.000011.101:11,ZURICH STADELHOFEN,ZURICH HB
17539,30920.000011.101:11,ZURICH HB,ZURICH HARDBRUCKE
17540,30920.000011.101:11,ZURICH HARDBRUCKE,ZURICH ALTSTETTEN
17541,30920.000011.101:11,ZURICH ALTSTETTEN,SCHLIEREN
17542,30920.000011.101:11,SCHLIEREN,GLANZENBERG
17543,30920.000011.101:11,GLANZENBERG,DIETIKON
17544,30920.000011.101:11,DIETIKON,KILLWANGEN-SPREITENBACH
17545,30920.000011.101:11,KILLWANGEN-SPREITENBACH,MELLINGEN HEITERSBERG
17546,30920.000011.101:11,MELLINGEN HEITERSBERG,OTHMARSINGEN
17547,30920.000011.101:11,OTHMARSINGEN,LENZBURG
17548,30920.000011.101:11,LENZBURG,AARAU
17549,30936.000086.101:LUZERN-INTERLAKEN EXPRESS,BRUNIG-HASLIBERG,MEIRINGEN
17550,30936.000086.101:LUZERN-INTERLAKEN EXPRESS,MEIRINGEN,BRIENZ
17551,30936.000086.101:LUZERN-INTERLAKEN EXPRESS,BRIENZ,OBERRIED AM BRIENZERSEE
17552,30936.000086.101:LUZERN-INTERLAKEN EXPRESS,OBERRIED AM BRIENZERSEE,NIEDERRIED
17553,30936.000086.101:LUZERN-INTERLAKEN EXPRESS,NIEDERRIED,INTERLAKEN OST
17554,30939.000011.104:90,GENEVE-AEROPORT,GENEVE
17555,30939.000011.104:90,GENEVE,LAUSANNE
17556,30939.000011.104:90,LAUSANNE,PALEZIEUX
17557,30939.000011.104:90,PALEZIEUX,VEVEY
17558,30939.000011.104:90,VEVEY,MONTREUX
17559,30939.000011.104:90,MONTREUX,VILLENEUVE VD
17560,30939.000011.104:90,VILLENEUVE VD,AIGLE
17561,30939.000011.104:90,AIGLE,BEX
17562,30939.000011.104:90,BEX,ST-MAURICE
17563,30939.000011.104:90,ST-MAURICE,MARTIGNY
17564,30939.000011.104:90,MARTIGNY,SION
17565,30939.000011.104:90,SION,SIERRE/SIDERS
17566,30939.000011.104:90,SIERRE/SIDERS,VISP
17567,30939.000011.104:90,VISP,BRIG
17568,30939.000011.105:90,GENEVE-AEROPORT,GENEVE
17569,30939.000011.105:90,GENEVE,NYON
17570,30939.000011.105:90,NYON,MORGES
17571,30939.000011.105:90,MORGES,LAUSANNE
17572,30939.000011.105:90,LAUSANNE,PALEZIEUX
17573,30939.000011.105:90,PALEZIEUX,VEVEY
17574,30939.000011.105:90,VEVEY,MONTREUX
17575,30939.000011.105:90,MONTREUX,VILLENEUVE VD
17576,30939.000011.105:90,VILLENEUVE VD,AIGLE
17577,30939.000011.105:90,AIGLE,BEX
17578,30939.000011.105:90,BEX,ST-MAURICE
17579,30939.000011.105:90,ST-MAURICE,MARTIGNY
17580,30939.000011.105:90,MARTIGNY,SION
17581,30939.000011.105:90,SION,SIERRE/SIDERS
17582,30939.000011.105:90,SIERRE/SIDERS,VISP
17583,30939.000011.105:90,VISP,BRIG
17584,30944.000011.101:9,KERZERS,GALMIZ
17585,30944.000011.101:9,GALMIZ,MUNTELIER-LOWENBERG
17586,30944.000011.101:9,MUNTELIER-LOWENBERG,MURTEN/MORAT
17587,30944.000011.101:9,MURTEN/MORAT,FAOUG
17588,30944.000011.101:9,FAOUG,AVENCHES
17589,30944.000011.101:9,AVENCHES,DOMDIDIER
17590,30944.000011.101:9,DOMDIDIER,DOMPIERRE FR
17591,30944.000011.101:9,DOMPIERRE FR,CORCELLES-NORD
17592,30944.000011.101:9,CORCELLES-NORD,PAYERNE
17593,30944.000011.101:9,PAYERNE,GRANGES-MARNAND
17594,30944.000011.101:9,GRANGES-MARNAND,HENNIEZ
17595,30944.000011.101:9,HENNIEZ,LUCENS
17596,30944.000011.101:9,LUCENS,MOUDON
17597,30944.000011.101:9,MOUDON,ECUBLENS-RUE
17598,30944.000011.101:9,ECUBLENS-RUE,CHATILLENS
17599,30944.000011.101:9,CHATILLENS,PALEZIEUX-VILLAGE
17600,30944.000011.101:9,PALEZIEUX-VILLAGE,PALEZIEUX
17601,30944.000011.101:9,PALEZIEUX,MOREILLON
17602,30944.000011.101:9,MOREILLON,PUIDOUX
17603,30944.000011.101:9,PUIDOUX,GRANDVAUX
17604,30944.000011.101:9,GRANDVAUX,BOSSIERE
17605,30944.000011.101:9,BOSSIERE,LA CONVERSION
17606,30983.000011.105:9,LA CONVERSION,BOSSIERE
17607,30983.000011.105:9,BOSSIERE,GRANDVAUX
17608,30983.000011.105:9,GRANDVAUX,PUIDOUX
17609,30983.000011.105:9,PUIDOUX,MOREILLON
17610,30983.000011.105:9,MOREILLON,PALEZIEUX
17611,30983.000011.105:9,PALEZIEUX,PALEZIEUX-VILLAGE
17612,30983.000011.105:9,PALEZIEUX-VILLAGE,CHATILLENS
17613,30983.000011.105:9,CHATILLENS,ECUBLENS-RUE
17614,30983.000011.105:9,ECUBLENS-RUE,MOUDON
17615,30983.000011.105:9,MOUDON,LUCENS
17616,30983.000011.105:9,LUCENS,HENNIEZ
17617,30983.000011.105:9,HENNIEZ,GRANGES-MARNAND
17618,30983.000011.105:9,GRANGES-MARNAND,PAYERNE
17619,30983.000011.105:9,PAYERNE,CORCELLES-NORD
17620,30983.000011.105:9,CORCELLES-NORD,DOMPIERRE FR
17621,30983.000011.105:9,DOMPIERRE FR,DOMDIDIER
17622,30983.000011.105:9,DOMDIDIER,AVENCHES
17623,30983.000011.105:9,AVENCHES,FAOUG
17624,30983.000011.105:9,FAOUG,MURTEN/MORAT
17625,30991.000011.101:29,SURSEE,ST. ERHARD-KNUTWIL
17626,30991.000011.101:29,ST. ERHARD-KNUTWIL,WAUWIL
17627,30991.000011.101:29,WAUWIL,NEBIKON
17628,30991.000011.101:29,NEBIKON,DAGMERSELLEN
17629,30991.000011.101:29,DAGMERSELLEN,REIDEN
17630,30991.000011.101:29,REIDEN,BRITTNAU-WIKON
17631,30991.000011.101:29,BRITTNAU-WIKON,ZOFINGEN
17632,30991.000011.101:29,ZOFINGEN,AARBURG-OFTRINGEN
17633,30991.000011.101:29,AARBURG-OFTRINGEN,OLTEN
17634,30991.000011.101:29,OLTEN,DANIKEN SO
17635,30991.000011.101:29,DANIKEN SO,SCHONENWERD SO
17636,30991.000011.101:29,SCHONENWERD SO,AARAU
17637,30991.000011.101:29,AARAU,RUPPERSWIL
17638,30991.000011.101:29,RUPPERSWIL,WILDEGG
17639,30991.000011.101:29,WILDEGG,HOLDERBANK AG
17640,30991.000011.101:29,HOLDERBANK AG,SCHINZNACH BAD
17641,30991.000011.101:29,SCHINZNACH BAD,BRUGG AG
17642,30991.000011.101:29,BRUGG AG,TURGI
17643,30993.000011.104:9,RAFZ,HUNTWANGEN-WIL
17644,30993.000011.104:9,HUNTWANGEN-WIL,EGLISAU
17645,30993.000011.104:9,EGLISAU,GLATTFELDEN
17646,30993.000011.104:9,GLATTFELDEN,BULACH
17647,30993.000011.104:9,BULACH,NIEDERGLATT ZH
17648,30993.000011.104:9,NIEDERGLATT ZH,OBERGLATT ZH
17649,30993.000011.104:9,OBERGLATT ZH,RUMLANG
17650,30993.000011.104:9,RUMLANG,GLATTBRUGG
17651,30993.000011.104:9,GLATTBRUGG,ZURICH OERLIKON
17652,30993.000011.104:9,ZURICH OERLIKON,ZURICH WIPKINGEN
17653,30993.000011.104:9,ZURICH WIPKINGEN,ZURICH HB
17654,30995.000011.108:36,BASEL SBB,BRUGG AG
17655,30995.000011.108:36,BRUGG AG,TURGI
17656,30995.000011.108:36,TURGI,BADEN
17657,30995.000011.108:36,BADEN,ZURICH HB
17658,30998.000011.101:9,PAYERNE,GRANGES-MARNAND
17659,30998.000011.101:9,GRANGES-MARNAND,HENNIEZ
17660,30998.000011.101:9,HENNIEZ,LUCENS
17661,30998.000011.101:9,LUCENS,MOUDON
17662,30998.000011.101:9,MOUDON,ECUBLENS-RUE
17663,30998.000011.101:9,ECUBLENS-RUE,CHATILLENS
17664,30998.000011.101:9,CHATILLENS,PALEZIEUX-VILLAGE
17665,30998.000011.101:9,PALEZIEUX-VILLAGE,PALEZIEUX
17666,30998.000011.101:9,PALEZIEUX,PUIDOUX
17667,30998.000011.101:9,PUIDOUX,GRANDVAUX
17668,30998.000011.101:9,GRANDVAUX,BOSSIERE
17669,30998.000011.101:9,BOSSIERE,LA CONVERSION
17670,30998.000011.101:9,LA CONVERSION,PULLY-NORD
17671,30998.000011.101:9,PULLY-NORD,LAUSANNE
17672,31008.000011.101:L5,GENEVE,VERNIER
17673,31008.000011.101:L5,VERNIER,MEYRIN
17674,31091.000011.101:9,JESTETTEN,BULACH
17675,31091.000011.101:9,BULACH,ZURICH OERLIKON
17676,31091.000011.101:9,ZURICH OERLIKON,ZURICH HB
17677,31092.000011.103:9,HOCHDORF,BALDEGG KLOSTER
17678,31092.000011.103:9,BALDEGG KLOSTER,BALDEGG
17679,31092.000011.103:9,BALDEGG,GELFINGEN
17680,31092.000011.103:9,GELFINGEN,HITZKIRCH
17681,31092.000011.103:9,HITZKIRCH,ERMENSEE
17682,31092.000011.103:9,ERMENSEE,MOSEN
17683,31092.000011.103:9,MOSEN,BEINWIL AM SEE
17684,31104.000074.101:31104,BRIG,VISP
17685,31104.000074.101:31104,VISP,RARON
17686,31104.000074.101:31104,RARON,GAMPEL-STEG
17687,31104.000074.101:31104,GAMPEL-STEG,TURTMANN
17688,31104.000074.101:31104,TURTMANN,LEUK
17689,31104.000074.101:31104,LEUK,SALGESCH
17690,31104.000074.101:31104,SALGESCH,SIERRE/SIDERS
17691,31104.000074.101:31104,SIERRE/SIDERS,ST-LEONARD
17692,31104.000074.101:31104,ST-LEONARD,SION
17693,31104.000074.101:31104,SION,CHATEAUNEUF-CONTHEY
17694,31104.000074.101:31104,CHATEAUNEUF-CONTHEY,ARDON
17695,31128.000908.003:31128,BAUMA,NEUTHAL
17696,31128.000908.003:31128,NEUTHAL,BARETSWIL
17697,31128.000908.003:31128,BARETSWIL,ETTENHAUSEN-EMMETSCHLOO
17698,31128.000908.003:31128,ETTENHAUSEN-EMMETSCHLOO,HINWIL
17699,31188.000011.101:1,EBIKON,BUCHRAIN
17700,31188.000011.101:1,BUCHRAIN,ROOT D4
17701,31188.000011.101:1,ROOT D4,GISIKON-ROOT
17702,31188.000011.101:1,GISIKON-ROOT,ROTKREUZ
17703,31188.000011.101:1,ROTKREUZ,HUNENBERG ZYTHUS
17704,31188.000011.101:1,HUNENBERG ZYTHUS,CHAM
17705,31188.000011.101:1,CHAM,CHAM ALPENBLICK
17706,31188.000011.101:1,CHAM ALPENBLICK,ZUG CHOLLERMULI
17707,31188.000011.101:1,ZUG CHOLLERMULI,ZUG SCHUTZENGEL
17708,31188.000011.101:1,ZUG SCHUTZENGEL,ZUG
17709,31233.000074.101:31233,ARDON,CHATEAUNEUF-CONTHEY
17710,31233.000074.101:31233,CHATEAUNEUF-CONTHEY,SION
17711,31238.000074.101:31238,BRIG,VISP
17712,31238.000074.101:31238,VISP,RARON
17713,31238.000074.101:31238,RARON,GAMPEL-STEG
17714,31238.000074.101:31238,GAMPEL-STEG,TURTMANN
17715,31238.000074.101:31238,TURTMANN,LEUK
17716,31238.000074.101:31238,LEUK,SALGESCH
17717,31238.000074.101:31238,SALGESCH,SIERRE/SIDERS
17718,31238.000074.101:31238,SIERRE/SIDERS,ST-LEONARD
17719,31238.000074.101:31238,ST-LEONARD,SION
17720,31238.000074.101:31238,SION,CHATEAUNEUF-CONTHEY
17721,31238.000074.101:31238,CHATEAUNEUF-CONTHEY,ARDON
17722,31238.000074.101:31238,ARDON,CHAMOSON-ST-PIERRE-DE-CLAGES
17723,31238.000074.101:31238,CHAMOSON-ST-PIERRE-DE-CLAGES,RIDDES
17724,31238.000074.101:31238,RIDDES,SAXON
17725,31539.000011.101:5,GENEVE-AEROPORT,GENEVE
17726,31539.000011.101:5,GENEVE,MORGES
17727,31539.000011.101:5,MORGES,YVERDON-LES-BAINS
17728,31539.000011.101:5,YVERDON-LES-BAINS,NEUCHATEL
17729,31539.000011.101:5,NEUCHATEL,BIEL/BIENNE
17730,31539.000011.101:5,BIEL/BIENNE,GRENCHEN SUD
17731,31539.000011.101:5,GRENCHEN SUD,SOLOTHURN
17732,31539.000011.101:5,SOLOTHURN,BAHN-2000-STRECKE
17733,31539.000011.101:5,BAHN-2000-STRECKE,OLTEN
17734,31539.000011.101:5,OLTEN,AARAU
17735,31539.000011.101:5,AARAU,ZURICH HB
17736,31543.000011.102:5,NEUCHATEL,BIEL/BIENNE
17737,31543.000011.102:5,BIEL/BIENNE,GRENCHEN SUD
17738,31543.000011.102:5,GRENCHEN SUD,SOLOTHURN
17739,31543.000011.102:5,SOLOTHURN,OENSINGEN
17740,31543.000011.102:5,OENSINGEN,OLTEN
17741,31545.000011.102:31545,NEUCHATEL,BIEL/BIENNE
17742,31545.000011.102:31545,BIEL/BIENNE,GRENCHEN NORD
17743,31545.000011.102:31545,GRENCHEN NORD,MOUTIER
17744,31545.000011.102:31545,MOUTIER,DELEMONT
17745,31992.009014.001:31992,SUMISWALD-GRUNEN,GAMMENTHAL
17746,31992.009014.001:31992,GAMMENTHAL,GRIESBACH
17747,31992.009014.001:31992,GRIESBACH,AFFOLTERN-WEIER
17748,31992.009014.001:31992,AFFOLTERN-WEIER,HAUSERNMOOS
17749,31992.009014.001:31992,HAUSERNMOOS,MUSSACHEN
17750,31992.009014.001:31992,MUSSACHEN,DURRENROTH
17751,31992.009014.001:31992,DURRENROTH,HUTTWIL SPORTZENTRUM
17752,31992.009014.001:31992,HUTTWIL SPORTZENTRUM,HUTTWIL
17753,31993.009014.001:31993,HUTTWIL,HUTTWIL SPORTZENTRUM
17754,31993.009014.001:31993,HUTTWIL SPORTZENTRUM,DURRENROTH
17755,31993.009014.001:31993,DURRENROTH,MUSSACHEN
17756,31993.009014.001:31993,MUSSACHEN,HAUSERNMOOS
17757,31993.009014.001:31993,HAUSERNMOOS,AFFOLTERN-WEIER
17758,31993.009014.001:31993,AFFOLTERN-WEIER,GRIESBACH
17759,31993.009014.001:31993,GRIESBACH,GAMMENTHAL
17760,31993.009014.001:31993,GAMMENTHAL,SUMISWALD-GRUNEN
17761,31993.009014.001:31993,SUMISWALD-GRUNEN,EI IM EMMENTAL
17762,31993.009014.001:31993,EI IM EMMENTAL,OBEREI BEI WASEN I.E.
17763,31993.009014.001:31993,OBEREI BEI WASEN I.E.,WASEN I.E.
17764,32012.000086.101:32012,HORW,MEIRINGEN
17765,32950.000011.101:12,SINGEN (HOHENTWIEL),SCHAFFHAUSEN
17766,32950.000011.101:12,SCHAFFHAUSEN,NEUHAUSEN
17767,32950.000011.101:12,NEUHAUSEN,SCHLOSS LAUFEN AM RHEINFALL
17768,32950.000011.101:12,SCHLOSS LAUFEN AM RHEINFALL,DACHSEN
17769,32950.000011.101:12,DACHSEN,MARTHALEN
17770,32950.000011.101:12,MARTHALEN,ANDELFINGEN
17771,32950.000011.101:12,ANDELFINGEN,HENGGART
17772,32950.000011.101:12,HENGGART,HETTLINGEN
17773,32950.000011.101:12,HETTLINGEN,WINTERTHUR
17774,32950.000011.101:12,WINTERTHUR,STETTBACH
17775,32950.000011.101:12,STETTBACH,ZURICH STADELHOFEN
17776,32950.000011.101:12,ZURICH STADELHOFEN,ZURICH HB
17777,32950.000011.101:12,ZURICH HB,ZURICH HARDBRUCKE
17778,32950.000011.101:12,ZURICH HARDBRUCKE,ZURICH ALTSTETTEN
17779,32950.000011.101:12,ZURICH ALTSTETTEN,SCHLIEREN
17780,32950.000011.101:12,SCHLIEREN,GLANZENBERG
17781,32950.000011.101:12,GLANZENBERG,DIETIKON
17782,32950.000011.101:12,DIETIKON,KILLWANGEN-SPREITENBACH
17783,32950.000011.101:12,KILLWANGEN-SPREITENBACH,NEUENHOF
17784,32950.000011.101:12,NEUENHOF,WETTINGEN
17785,32950.000011.101:12,WETTINGEN,BADEN
17786,32950.000011.101:12,BADEN,TURGI
17787,32950.000011.101:12,TURGI,BRUGG AG
17788,70680.06____.015:70680,BASEL BAD BF,WEIL AM RHEIN
17789,70680.06____.015:70680,WEIL AM RHEIN,HALTINGEN
17790,70680.06____.015:70680,HALTINGEN,EIMELDINGEN
17791,70680.06____.015:70680,EIMELDINGEN,EFRINGEN-KIRCHEN
17792,70680.06____.015:70680,EFRINGEN-KIRCHEN,ISTEIN
17793,70680.06____.015:70680,ISTEIN,KLEINKEMS
17794,70680.06____.015:70680,KLEINKEMS,RHEINWEILER
17795,70680.06____.015:70680,RHEINWEILER,BAD BELLINGEN
17796,70680.06____.015:70680,BAD BELLINGEN,SCHLIENGEN
17797,70680.06____.015:70680,SCHLIENGEN,AUGGEN
17798,70680.06____.015:70680,AUGGEN,MULLHEIM (BADEN)
17799,70680.06____.015:70680,MULLHEIM (BADEN),BUGGINGEN
17800,70680.06____.015:70680,BUGGINGEN,HEITERSHEIM
17801,70680.06____.015:70680,HEITERSHEIM,BAD KROZINGEN
17802,70680.06____.015:70680,BAD KROZINGEN,NORSINGEN
17803,70680.06____.015:70680,NORSINGEN,SCHALLSTADT
17804,70680.06____.015:70680,SCHALLSTADT,EBRINGEN
17805,70680.06____.015:70680,EBRINGEN,FREIBURG (D) ST. GEORGEN
17806,70680.06____.015:70680,FREIBURG (D) ST. GEORGEN,FREIBURG (BREISGAU) HBF
17807,70680.06____.015:70680,FREIBURG (BREISGAU) HBF,GUNDELFINGEN (BREISGAU)
17808,70680.06____.015:70680,GUNDELFINGEN (BREISGAU),DENZLINGEN
17809,70680.06____.015:70680,DENZLINGEN,KOLLMARSREUTE
17810,70680.06____.015:70680,KOLLMARSREUTE,EMMENDINGEN
17811,70681.06____.011:70681,EMMENDINGEN,KOLLMARSREUTE
17812,70681.06____.011:70681,KOLLMARSREUTE,DENZLINGEN
17813,70681.06____.011:70681,DENZLINGEN,GUNDELFINGEN (BREISGAU)
17814,70681.06____.011:70681,GUNDELFINGEN (BREISGAU),FREIBURG (D) ZAHRINGEN
17815,70681.06____.011:70681,FREIBURG (D) ZAHRINGEN,FREIBURG (D) HERDERN
17816,70681.06____.011:70681,FREIBURG (D) HERDERN,FREIBURG (BREISGAU) HBF
