route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
530,000026,88____:G72::8894201:8821006:11:1606:20210404,Anvers-Central,664,,23251,,1
530,001416,88____:G72::8892007:8893120:3:1454:20211211,Anvers-Central,664,,23252,,1
530,000109,88____:G72::8892007:8893120:3:1454:20210524,Anvers-Central,664,,23253,,1
530,001416,88____:G72::8893120:8894201:3:1510:20211211,Anvers-Central,664,,23252,,1
530,000109,88____:G72::8893120:8894201:3:1510:20210524,Anvers-Central,664,,23253,,1
530,000028,88____:G72::8893120:8894201:3:1510:20210411,Anvers-Central,664,,23254,,1
530,001416,88____:G72::8894201:8894755:7:1546:20211211,Anvers-Central,664,,23252,,1
530,000109,88____:G72::8894201:8894755:7:1546:20210524,Anvers-Central,664,,23253,,1
530,000028,88____:G72::8894201:8894755:7:1546:20210411,Anvers-Central,664,,23254,,1
530,000215,88____:G72::8894201:8894755:7:1546:20210509,Anvers-Central,664,,23255,,1
530,001416,88____:G72::8894755:8821006:5:1606:20211211,Anvers-Central,664,,23252,,1
530,000028,88____:G72::8894755:8821006:5:1606:20210411,Anvers-Central,664,,23254,,1
530,000215,88____:G72::8894755:8821006:5:1606:20210509,Anvers-Central,664,,23255,,1
531,000033,88____:G72::8894201:8821006:11:1606:20210314,Anvers-Central,664,,23256,,1
527,000194,88____:G72::8892007:8894201:5:1508:20211210,Lokeren,664,,23257,,1
527,000058,88____:G72::8892007:8894201:5:1607:20210611,Lokeren,665,,23258,,1
530,000161,88____:G72::8892007:8894201:5:1610:20210328,Anvers-Central,665,,23259,,1
530,000161,88____:G72::8894201:8821006:11:1706:20210328,Anvers-Central,665,,23259,,1
530,000026,88____:G72::8894201:8821006:11:1706:20210404,Anvers-Central,665,,23260,,1
530,001416,88____:G72::8892007:8893120:3:1554:20211211,Anvers-Central,665,,23261,,1
530,000109,88____:G72::8892007:8893120:3:1554:20210524,Anvers-Central,665,,23262,,1
530,001416,88____:G72::8893120:8894201:3:1610:20211211,Anvers-Central,665,,23261,,1
530,000109,88____:G72::8893120:8894201:3:1610:20210524,Anvers-Central,665,,23262,,1
530,000028,88____:G72::8893120:8894201:3:1610:20210411,Anvers-Central,665,,23263,,1
530,001416,88____:G72::8894201:8894755:7:1646:20211211,Anvers-Central,665,,23261,,1
530,000109,88____:G72::8894201:8894755:7:1646:20210524,Anvers-Central,665,,23262,,1
530,000028,88____:G72::8894201:8894755:7:1646:20210411,Anvers-Central,665,,23263,,1
530,000215,88____:G72::8894201:8894755:7:1646:20210509,Anvers-Central,665,,23264,,1
530,001416,88____:G72::8894755:8821006:5:1706:20211211,Anvers-Central,665,,23261,,1
530,000028,88____:G72::8894755:8821006:5:1706:20210411,Anvers-Central,665,,23263,,1
530,000215,88____:G72::8894755:8821006:5:1706:20210509,Anvers-Central,665,,23264,,1
531,000033,88____:G72::8894201:8821006:11:1706:20210314,Anvers-Central,665,,23265,,1
527,000194,88____:G72::8892007:8894201:5:1608:20211210,Lokeren,665,,23266,,1
534,000974,88____:024::8891660:8891009:5:1652:20210829,Bruges,6651,,23267,,1
534,000974,88____:024::8891660:8891009:5:1752:20210829,Bruges,6652,,23268,,1
534,000974,88____:024::8891660:8891009:5:1852:20210829,Bruges,6653,,23269,,1
527,000058,88____:G72::8892007:8894201:5:1707:20210611,Lokeren,666,,23270,,1
530,000161,88____:G72::8892007:8894201:5:1710:20210328,Anvers-Central,666,,23271,,1
530,000161,88____:G72::8894201:8821006:11:1806:20210328,Anvers-Central,666,,23271,,1
530,000026,88____:G72::8894201:8821006:11:1806:20210404,Anvers-Central,666,,23272,,1
530,001416,88____:G72::8892007:8893120:3:1654:20211211,Anvers-Central,666,,23273,,1
530,000109,88____:G72::8892007:8893120:3:1654:20210524,Anvers-Central,666,,23274,,1
530,001416,88____:G72::8893120:8894201:3:1710:20211211,Anvers-Central,666,,23273,,1
530,000109,88____:G72::8893120:8894201:3:1710:20210524,Anvers-Central,666,,23274,,1
530,000028,88____:G72::8893120:8894201:3:1710:20210411,Anvers-Central,666,,23275,,1
530,001416,88____:G72::8894201:8894755:7:1746:20211211,Anvers-Central,666,,23273,,1
530,000109,88____:G72::8894201:8894755:7:1746:20210524,Anvers-Central,666,,23274,,1
530,000028,88____:G72::8894201:8894755:7:1746:20210411,Anvers-Central,666,,23275,,1
530,000215,88____:G72::8894201:8894755:7:1746:20210509,Anvers-Central,666,,23276,,1
530,001416,88____:G72::8894755:8821006:5:1806:20211211,Anvers-Central,666,,23273,,1
530,000028,88____:G72::8894755:8821006:5:1806:20210411,Anvers-Central,666,,23275,,1
530,000215,88____:G72::8894755:8821006:5:1806:20210509,Anvers-Central,666,,23276,,1
531,000033,88____:G72::8894201:8821006:11:1806:20210314,Anvers-Central,666,,23277,,1
527,000194,88____:G72::8892007:8894201:5:1708:20211210,Lokeren,666,,23278,,1
527,000058,88____:G72::8892007:8894201:5:1807:20210611,Lokeren,667,,23279,,1
530,000161,88____:G72::8892007:8894201:5:1810:20210328,Anvers-Central,667,,23280,,1
530,000161,88____:G72::8894201:8821006:11:1906:20210328,Anvers-Central,667,,23280,,1
530,000026,88____:G72::8894201:8821006:11:1906:20210404,Anvers-Central,667,,23281,,1
530,001416,88____:G72::8892007:8893120:3:1754:20211211,Anvers-Central,667,,23282,,1
530,000109,88____:G72::8892007:8893120:3:1754:20210524,Anvers-Central,667,,23283,,1
530,001416,88____:G72::8893120:8894201:3:1810:20211211,Anvers-Central,667,,23282,,1
530,000109,88____:G72::8893120:8894201:3:1810:20210524,Anvers-Central,667,,23283,,1
530,000028,88____:G72::8893120:8894201:3:1810:20210411,Anvers-Central,667,,23284,,1
530,001416,88____:G72::8894201:8894755:7:1846:20211211,Anvers-Central,667,,23282,,1
530,000109,88____:G72::8894201:8894755:7:1846:20210524,Anvers-Central,667,,23283,,1
530,000028,88____:G72::8894201:8894755:7:1846:20210411,Anvers-Central,667,,23284,,1
530,000215,88____:G72::8894201:8894755:7:1846:20210509,Anvers-Central,667,,23285,,1
530,001416,88____:G72::8894755:8821006:5:1906:20211211,Anvers-Central,667,,23282,,1
530,000028,88____:G72::8894755:8821006:5:1906:20210411,Anvers-Central,667,,23284,,1
530,000215,88____:G72::8894755:8821006:5:1906:20210509,Anvers-Central,667,,23285,,1
531,000033,88____:G72::8894201:8821006:11:1906:20210314,Anvers-Central,667,,23286,,1
527,000194,88____:G72::8892007:8894201:5:1808:20211210,Lokeren,667,,23287,,1
527,000058,88____:G72::8892007:8894201:5:1907:20210611,Lokeren,668,,23288,,1
530,000161,88____:G72::8892007:8894201:5:1910:20210328,Anvers-Central,668,,23289,,1
530,000161,88____:G72::8894201:8821006:11:2006:20210328,Anvers-Central,668,,23289,,1
530,000026,88____:G72::8894201:8821006:11:2006:20210404,Anvers-Central,668,,23290,,1
530,001416,88____:G72::8892007:8893120:3:1854:20211211,Anvers-Central,668,,23291,,1
530,000109,88____:G72::8892007:8893120:3:1854:20210524,Anvers-Central,668,,23292,,1
530,001416,88____:G72::8893120:8894201:3:1910:20211211,Anvers-Central,668,,23291,,1
530,000109,88____:G72::8893120:8894201:3:1910:20210524,Anvers-Central,668,,23292,,1
530,000028,88____:G72::8893120:8894201:3:1910:20210411,Anvers-Central,668,,23293,,1
530,001416,88____:G72::8894201:8894755:7:1946:20211211,Anvers-Central,668,,23291,,1
530,000109,88____:G72::8894201:8894755:7:1946:20210524,Anvers-Central,668,,23292,,1
530,000028,88____:G72::8894201:8894755:7:1946:20210411,Anvers-Central,668,,23293,,1
530,000215,88____:G72::8894201:8894755:7:1946:20210509,Anvers-Central,668,,23294,,1
530,001416,88____:G72::8894755:8821006:5:2006:20211211,Anvers-Central,668,,23291,,1
530,000028,88____:G72::8894755:8821006:5:2006:20210411,Anvers-Central,668,,23293,,1
530,000215,88____:G72::8894755:8821006:5:2006:20210509,Anvers-Central,668,,23294,,1
531,000033,88____:G72::8894201:8821006:11:2006:20210314,Anvers-Central,668,,23295,,1
527,000194,88____:G72::8892007:8894201:5:1908:20211210,Lokeren,668,,23296,,1
527,000058,88____:G72::8892007:8894201:5:2007:20210611,Lokeren,669,,23297,,1
530,000161,88____:G72::8892007:8894201:5:2010:20210328,Anvers-Central,669,,23298,,1
530,000161,88____:G72::8894201:8821006:11:2106:20210328,Anvers-Central,669,,23298,,1
530,000026,88____:G72::8894201:8821006:11:2106:20210404,Anvers-Central,669,,23299,,1
530,001416,88____:G72::8892007:8893120:3:1954:20211211,Anvers-Central,669,,23300,,1
530,000109,88____:G72::8892007:8893120:3:1954:20210524,Anvers-Central,669,,23301,,1
530,001416,88____:G72::8893120:8894201:3:2010:20211211,Anvers-Central,669,,23300,,1
530,000109,88____:G72::8893120:8894201:3:2010:20210524,Anvers-Central,669,,23301,,1
530,000028,88____:G72::8893120:8894201:3:2010:20210411,Anvers-Central,669,,23302,,1
530,001416,88____:G72::8894201:8894755:7:2046:20211211,Anvers-Central,669,,23300,,1
530,000109,88____:G72::8894201:8894755:7:2046:20210524,Anvers-Central,669,,23301,,1
530,000028,88____:G72::8894201:8894755:7:2046:20210411,Anvers-Central,669,,23302,,1
530,000215,88____:G72::8894201:8894755:7:2046:20210509,Anvers-Central,669,,23303,,1
530,001416,88____:G72::8894755:8821006:5:2106:20211211,Anvers-Central,669,,23300,,1
530,000028,88____:G72::8894755:8821006:5:2106:20210411,Anvers-Central,669,,23302,,1
530,000215,88____:G72::8894755:8821006:5:2106:20210509,Anvers-Central,669,,23303,,1
531,000033,88____:G72::8894201:8821006:11:2106:20210314,Anvers-Central,669,,23304,,1
527,000194,88____:G72::8892007:8894201:5:2008:20211210,Lokeren,669,,23305,,1
527,000058,88____:G72::8892007:8894201:5:2107:20210611,Lokeren,670,,23306,,1
530,000161,88____:G72::8892007:8894201:5:2110:20210328,Anvers-Central,670,,23307,,1
530,000161,88____:G72::8894201:8821006:11:2206:20210328,Anvers-Central,670,,23307,,1
530,000026,88____:G72::8894201:8821006:11:2206:20210404,Anvers-Central,670,,23308,,1
530,001416,88____:G72::8892007:8893120:3:2054:20211211,Anvers-Central,670,,23309,,1
530,000109,88____:G72::8892007:8893120:3:2054:20210524,Anvers-Central,670,,23310,,1
530,001416,88____:G72::8893120:8894201:3:2110:20211211,Anvers-Central,670,,23309,,1
530,000109,88____:G72::8893120:8894201:3:2110:20210524,Anvers-Central,670,,23310,,1
530,000028,88____:G72::8893120:8894201:3:2110:20210411,Anvers-Central,670,,23311,,1
530,001416,88____:G72::8894201:8894755:7:2146:20211211,Anvers-Central,670,,23309,,1
530,000109,88____:G72::8894201:8894755:7:2146:20210524,Anvers-Central,670,,23310,,1
530,000028,88____:G72::8894201:8894755:7:2146:20210411,Anvers-Central,670,,23311,,1
530,000215,88____:G72::8894201:8894755:7:2146:20210509,Anvers-Central,670,,23312,,1
530,001416,88____:G72::8894755:8821006:5:2206:20211211,Anvers-Central,670,,23309,,1
530,000028,88____:G72::8894755:8821006:5:2206:20210411,Anvers-Central,670,,23311,,1
530,000215,88____:G72::8894755:8821006:5:2206:20210509,Anvers-Central,670,,23312,,1
531,000033,88____:G72::8894201:8821006:11:2206:20210314,Anvers-Central,670,,23313,,1
527,000194,88____:G72::8892007:8894201:5:2108:20211210,Lokeren,670,,23314,,1
535,000216,88____:024::8811007:8891405:18:1024:20210827,Blankenberge,6703,,23315,,1
536,000216,88____:024::8872009:8891405:36:1028:20210827,Blankenberge,6704,,23316,,1
536,000299,88____:024::8872009:8891405:36:1022:20210829,Blankenberge,6704,,23317,,1
537,000299,88____:024::8821006:8891405:26:1009:20210829,Blankenberge,6708,,23318,,1
537,000299,88____:024::8821006:8891405:26:1109:20210829,Blankenberge,6709,,23319,,1
527,000058,88____:G72::8892007:8894201:5:2207:20210611,Lokeren,671,,23320,,1
530,000577,88____:G72::8892007:8894201:5:2210:20210327,Anvers-Central,671,,23321,,1
530,000577,88____:G72::8894201:8821006:11:2306:20210327,Anvers-Central,671,,23321,,1
530,006227,88____:G72::8894201:8821006:11:2306:20210404,Anvers-Central,671,,23322,,1
532,000037,88____:G72::8893120:8894201:3:2211:20210410,Anvers-Central,671,,23323,,1
532,000037,88____:G72::8894201:8821006:11:2306:20210410,Anvers-Central,671,,23323,,1
532,001695,88____:G72::8894201:8821006:11:2306:20210508,Anvers-Central,671,,23324,,1
530,000288,88____:G72::8892007:8894201:5:2210:20211211,Anvers-Central,671,,23325,,1
530,000288,88____:G72::8894201:8821006:11:2306:20211211,Anvers-Central,671,,23325,,1
530,006051,88____:G72::8894201:8821006:11:2306:20211205,Anvers-Central,671,,23326,,1
530,000109,88____:G72::8892007:8894201:5:2211:20210524,Anvers-Central,671,,23327,,1
530,000109,88____:G72::8894201:8894755:7:2246:20210524,Anvers-Central,671,,23327,,1
530,000106,88____:G72::8894201:8894755:7:2246:20210313,Anvers-Central,671,,23328,,1
530,000106,88____:G72::8894755:8821006:5:2306:20210313,Anvers-Central,671,,23328,,1
527,000194,88____:G72::8892007:8894201:5:2208:20211210,Lokeren,671,,23329,,1
537,000299,88____:024::8821006:8891405:26:1209:20210829,Blankenberge,6710,,23330,,1
538,000299,88____:024::8821907:8891405:38:951:20210829,Blankenberge,6711,,23331,,1
539,000299,88____:024::8832615:8891405:42:1054:20210829,Blankenberge,6712,,23332,,1
539,000216,88____:024::8832615:8891405:42:1057:20210827,Blankenberge,6712,,23333,,1
527,000058,88____:G72::8892007:8894201:5:2307:20210611,Lokeren,672,,23334,,1
540,000109,88____:G72::8892007:8893120:3:2254:20210524,Melsele,672,,23335,,1
540,001829,88____:G72::8892007:8893120:3:2254:20211211,Melsele,672,,23336,,1
540,000109,88____:G72::8893120:8894201:3:2310:20210524,Melsele,672,,23335,,1
540,001829,88____:G72::8893120:8894201:3:2310:20211211,Melsele,672,,23336,,1
540,000037,88____:G72::8893120:8894201:3:2310:20210410,Melsele,672,,23337,,1
540,000109,88____:G72::8894201:8894755:7:2336:20210524,Melsele,672,,23335,,1
527,000194,88____:G72::8892007:8894201:5:2308:20211210,Lokeren,672,,23338,,1
535,000216,88____:024::8891405:8811007:19:1905:20210827,Schaerbeek,6753,,23339,,1
536,000216,88____:024::8891405:8872009:36:2107:20210827,Charleroi-Sud,6754,,23340,,1
536,000299,88____:024::8891405:8872009:36:2109:20210829,Charleroi-Sud,6754,,23341,,1
537,000299,88____:024::8891405:8821006:26:1936:20210829,Anvers-Central,6757,,23342,,1
537,000299,88____:024::8891405:8821006:26:2036:20210829,Anvers-Central,6758,,23343,,1
537,000299,88____:024::8891405:8821006:26:2136:20210829,Anvers-Central,6759,,23344,,1
540,000109,88____:G72::8894755:8894201:7:540:20210524,Gand-Saint-Pierre,676,,23345,,1
540,000109,88____:G72::8894201:8892007:5:614:20210524,Gand-Saint-Pierre,676,,23345,,1
540,000058,88____:G72::8894201:8892007:5:614:20210611,Gand-Saint-Pierre,676,,23346,,1
527,000194,88____:G72::8894201:8892007:5:615:20211210,Gand-Saint-Pierre,676,,23347,,1
538,000299,88____:024::8891405:8821907:38:1933:20210829,Turnhout,6761,,23348,,1
539,000216,88____:024::8891405:8832615:42:2059:20210827,Neerpelt,6762,,23349,,1
539,000299,88____:024::8891405:8832615:42:2059:20210829,Neerpelt,6762,,23350,,1
527,000194,88____:G72::8894201:8892007:5:715:20211210,Gand-Saint-Pierre,677,,23351,,1
540,000109,88____:G72::8894755:8894201:7:640:20210524,Gand-Saint-Pierre,677,,23352,,1
540,000109,88____:G72::8894201:8893120:3:704:20210524,Gand-Saint-Pierre,677,,23352,,1
540,006228,88____:G72::8894201:8893120:3:704:20211211,Gand-Saint-Pierre,677,,23353,,1
540,000028,88____:G72::8894201:8893120:3:704:20210411,Gand-Saint-Pierre,677,,23354,,1
540,000109,88____:G72::8893120:8892007:3:714:20210524,Gand-Saint-Pierre,677,,23352,,1
540,006228,88____:G72::8893120:8892007:3:714:20211211,Gand-Saint-Pierre,677,,23353,,1
527,000194,88____:G72::8894201:8892007:5:815:20211210,Gand-Saint-Pierre,678,,23355,,1
540,000109,88____:G72::8894755:8894201:7:740:20210524,Gand-Saint-Pierre,678,,23356,,1
540,000109,88____:G72::8894201:8893120:3:804:20210524,Gand-Saint-Pierre,678,,23356,,1
540,006228,88____:G72::8894201:8893120:3:804:20211211,Gand-Saint-Pierre,678,,23357,,1
540,000028,88____:G72::8894201:8893120:3:804:20210411,Gand-Saint-Pierre,678,,23358,,1
540,000109,88____:G72::8893120:8892007:3:814:20210524,Gand-Saint-Pierre,678,,23356,,1
540,006228,88____:G72::8893120:8892007:3:814:20211211,Gand-Saint-Pierre,678,,23357,,1
531,000033,88____:G72::8821006:8894201:11:840:20210314,Lokeren,679,,23359,,1
530,000161,88____:G72::8821006:8894201:11:841:20210328,Gand-Saint-Pierre,679,,23360,,1
530,000026,88____:G72::8821006:8894201:11:841:20210404,Gand-Saint-Pierre,679,,23361,,1
530,000161,88____:G72::8894201:8892007:5:914:20210328,Gand-Saint-Pierre,679,,23360,,1
530,000058,88____:G72::8894201:8892007:5:914:20210611,Gand-Saint-Pierre,679,,23362,,1
530,006229,88____:G72::8821006:8894755:5:813:20211211,Gand-Saint-Pierre,679,,23363,,1
530,000028,88____:G72::8821006:8894755:5:813:20210411,Gand-Saint-Pierre,679,,23364,,1
530,000314,88____:G72::8821006:8894755:5:813:20210508,Gand-Saint-Pierre,679,,23365,,1
530,006229,88____:G72::8894755:8894201:7:840:20211211,Gand-Saint-Pierre,679,,23363,,1
530,000028,88____:G72::8894755:8894201:7:840:20210411,Gand-Saint-Pierre,679,,23364,,1
530,000314,88____:G72::8894755:8894201:7:840:20210508,Gand-Saint-Pierre,679,,23365,,1
530,000109,88____:G72::8894755:8894201:7:840:20210524,Gand-Saint-Pierre,679,,23366,,1
530,006229,88____:G72::8894201:8893120:3:904:20211211,Gand-Saint-Pierre,679,,23363,,1
530,000028,88____:G72::8894201:8893120:3:904:20210411,Gand-Saint-Pierre,679,,23364,,1
530,000109,88____:G72::8894201:8893120:3:904:20210524,Gand-Saint-Pierre,679,,23366,,1
530,006229,88____:G72::8893120:8892007:3:914:20211211,Gand-Saint-Pierre,679,,23363,,1
530,000109,88____:G72::8893120:8892007:3:914:20210524,Gand-Saint-Pierre,679,,23366,,1
527,000194,88____:G72::8894201:8892007:5:915:20211210,Gand-Saint-Pierre,679,,23367,,1
530,001416,88____:G72::8821006:8894755:5:913:20211211,Gand-Saint-Pierre,680,,23368,,1
530,000028,88____:G72::8821006:8894755:5:913:20210411,Gand-Saint-Pierre,680,,23369,,1
530,000296,88____:G72::8821006:8894755:5:913:20210509,Gand-Saint-Pierre,680,,23370,,1
530,001416,88____:G72::8894755:8894201:7:940:20211211,Gand-Saint-Pierre,680,,23368,,1
530,000028,88____:G72::8894755:8894201:7:940:20210411,Gand-Saint-Pierre,680,,23369,,1
530,000296,88____:G72::8894755:8894201:7:940:20210509,Gand-Saint-Pierre,680,,23370,,1
530,000109,88____:G72::8894755:8894201:7:940:20210524,Gand-Saint-Pierre,680,,23371,,1
530,001416,88____:G72::8894201:8893120:3:1004:20211211,Gand-Saint-Pierre,680,,23368,,1
530,000028,88____:G72::8894201:8893120:3:1004:20210411,Gand-Saint-Pierre,680,,23369,,1
530,000109,88____:G72::8894201:8893120:3:1004:20210524,Gand-Saint-Pierre,680,,23371,,1
530,000058,88____:G72::8894201:8893120:3:1004:20210611,Gand-Saint-Pierre,680,,23372,,1
530,001416,88____:G72::8893120:8892007:3:1014:20211211,Gand-Saint-Pierre,680,,23368,,1
530,000109,88____:G72::8893120:8892007:3:1014:20210524,Gand-Saint-Pierre,680,,23371,,1
530,000058,88____:G72::8893120:8892007:3:1014:20210611,Gand-Saint-Pierre,680,,23372,,1
530,000161,88____:G72::8821006:8894201:11:941:20210328,Gand-Saint-Pierre,680,,23373,,1
530,000026,88____:G72::8821006:8894201:11:941:20210404,Gand-Saint-Pierre,680,,23374,,1
530,000161,88____:G72::8894201:8892007:5:1014:20210328,Gand-Saint-Pierre,680,,23373,,1
527,000194,88____:G72::8894201:8892007:5:1015:20211210,Gand-Saint-Pierre,680,,23375,,1
541,000299,88____:024::8831310:8891702:36:1013:20210829,Ostende,6801,,23376,,1
541,000216,88____:024::8831310:8891702:36:1131:20210827,Ostende,6802,,23377,,1
541,001433,88____:024::8831310:8891702:36:1113:20210829,Ostende,6802,,23378,,1
541,001434,88____:024::8831310:8891702:36:1147:20210721,Ostende,6802,,23379,,1
531,000033,88____:G72::8821006:8894201:11:1040:20210314,Lokeren,681,,23380,,1
530,000161,88____:G72::8821006:8894201:11:1041:20210328,Gand-Saint-Pierre,681,,23381,,1
530,000026,88____:G72::8821006:8894201:11:1041:20210404,Gand-Saint-Pierre,681,,23382,,1
530,000161,88____:G72::8894201:8892007:5:1114:20210328,Gand-Saint-Pierre,681,,23381,,1
530,000058,88____:G72::8894201:8892007:5:1114:20210611,Gand-Saint-Pierre,681,,23383,,1
